Star Rating,Review Title,Review Text,Review Submit Date and Time,App Version Code,Developer Reply Text
3,Net banking payment is completely broken,Net banking payment is completely broken on this app. The payment screen times out and crashes back to the dashboard during peak market hours. Very worried about where my hard-earned money went.,2026-03-11 04:51:01 UTC,628,
4,The annual portfolio report,The annual portfolio report contains blank pages. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. I need this statement urgently for my CA.,2026-03-11 04:44:14 UTC,612,
1,Downloading tax statements,"Downloading tax statements is broken. It lacks detail on short-term vs long-term capital gains, making tax filing very complicated. I need this statement urgently for my CA.",2026-03-11 04:42:46 UTC,645,
4,Best investment app in India,Best investment app in India! I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. The dark mode is also beautifully implemented and comfortable.,2026-03-11 04:30:27 UTC,627,
3,Downloading tax statements,Downloading tax statements is broken. The system keeps throwing a 500 internal server error when I request my FY25 capital gains report. This is a critical bug during tax filing season.,2026-03-11 04:28:35 UTC,615,
5,The design is incredibly beautiful and,The design is incredibly beautiful and fast. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Will definitely continue using this for all my wealth building.,2026-03-11 04:25:28 UTC,616,
2,Redemption request is,"Redemption request is stuck in pending state for a week. I submitted a withdrawal request 10 days ago, the units were debited from my portfolio, but no money has reached my bank. This delay is completely unacceptable for a financial app.",2026-03-11 04:25:01 UTC,652,
2,Withdrawal was rejected with no,"Withdrawal was rejected with no explanation given. The cancel button for pending withdrawals does not work, it just shows a loading spinner forever. I will file a complaint if my payout isn't processed today.",2026-03-11 04:23:57 UTC,618,
5,Best investment app in India,Best investment app in India! Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. The dark mode is also beautifully implemented and comfortable.,2026-03-11 04:22:05 UTC,614,
5,Super smooth and,"Super smooth and intuitive mutual fund interface. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. The dark mode is also beautifully implemented and comfortable.",2026-03-11 04:12:44 UTC,621,
4,Super smooth and intuitive,Super smooth and intuitive mutual fund interface. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Kudos to the development team for such a brilliant product!,2026-03-11 03:41:43 UTC,654,
3,The onboarding UI is a bit,The onboarding UI is a bit confusing. I had to re-enter my personal details three times because the app crashed mid-way. Please simplify the verification screens.,2026-03-11 03:32:39 UTC,632,
4,Downloading tax statements is broken,Downloading tax statements is broken. The system keeps throwing a 500 internal server error when I request my FY25 capital gains report. A simple share button is needed.,2026-03-11 03:21:29 UTC,624,
5,Super smooth and intuitive mutual fund,"Super smooth and intuitive mutual fund interface. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Keep up the great work and thank you for making investing simple.",2026-03-11 03:13:45 UTC,652,
1,Wish there was a,Wish there was a better way to export watchlist data. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. I need this statement urgently for my CA.,2026-03-11 03:12:24 UTC,615,
1,Document upload keeps failing,Document upload keeps failing. No human customer support agent is available to verify my uploaded documents. Extremely disappointed with the onboarding flow.,2026-03-11 01:51:59 UTC,648,
3,Unable to withdraw my money from,"Unable to withdraw my money from liquid funds. Support claims the payout was successful, but my bank statement shows absolutely no deposit from their side. Zero transparency on withdrawal status.",2026-03-11 01:47:29 UTC,655,
3,The interface is clean but,"The interface is clean but the sign-up process is tedious. The app freezes for 10 seconds right after entering the welcome screen OTP. Otherwise, the rest of the application seems well-designed.",2026-03-11 01:47:25 UTC,626,
4,The interface is clean but the,"The interface is clean but the sign-up process is tedious. The tutorial screens cannot be skipped, which is annoying for experienced investors. Please simplify the verification screens.",2026-03-11 01:30:17 UTC,616,
3,Payout is delayed beyond,"Payout is delayed beyond the promised T+2 days. The instant redemption feature says it transfers money in 30 minutes, but it has been 4 hours and nothing happened. Where is my money? Urgent response required.",2026-03-11 01:24:40 UTC,620,
1,Document upload keeps,Document upload keeps failing. The live video verification call drops consistently after waiting in the queue for 15 minutes. Support is totally unresponsive to my tickets.,2026-03-11 01:20:00 UTC,631,
5,Highly recommended for beginners and pro,Highly recommended for beginners and pro investors alike. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Kudos to the development team for such a brilliant product!,2026-03-11 00:57:25 UTC,637,
5,I have been using this app,"I have been using this app for 2 years without a single issue. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Will definitely continue using this for all my wealth building.",2026-03-11 00:53:32 UTC,628,
2,Onboarding took much longer,"Onboarding took much longer than advertised. There are too many document requirements and no clear instructions on what size PDF to upload. Otherwise, the rest of the application seems well-designed.",2026-03-11 00:38:30 UTC,655,
4,The interface is,"The interface is clean but the sign-up process is tedious. There are too many document requirements and no clear instructions on what size PDF to upload. Otherwise, the rest of the application seems well-designed.",2026-03-11 00:20:59 UTC,643,
1,The onboarding UI,The onboarding UI is a bit confusing. I had to re-enter my personal details three times because the app crashed mid-way. Hoping the actual investing experience is better than the sign-up.,2026-03-11 00:16:47 UTC,652,
1,Net banking payment is completely broken,Net banking payment is completely broken on this app. I tried paying via HDFC net banking but it stuck at the gateway redirection page indefinitely. Very worried about where my hard-earned money went.,2026-03-11 00:10:47 UTC,647,
2,UPI transaction failed at the last,UPI transaction failed at the last confirmation step. The payment was deducted twice for a single SIP installment and no refund has been initiated. Very worried about where my hard-earned money went.,2026-03-11 00:03:32 UTC,624,
1,The interface is,"The interface is clean but the sign-up process is tedious. The tutorial screens cannot be skipped, which is annoying for experienced investors. Otherwise, the rest of the application seems well-designed.",2026-03-11 00:02:52 UTC,642,
